id_mutation;Date_mutation;Nature_mutation;valeur_fonciere;id_bien_immo
13346;05/03/2020;Vente;327000;13346
13347;05/03/2020;Vente;375070;13347
13348;05/03/2020;Vente;229000;13348
13349;05/03/2020;Vente;950200;13349
13350;05/03/2020;Vente;147004;13350
13351;05/03/2020;Vente;126950;13351
13352;05/03/2020;Vente;138300;13352
13353;05/03/2020;Vente;114000;13353
13354;05/03/2020;Vente;141800;13354
13355;05/03/2020;Vente;246000;13355
13356;05/03/2020;Vente;243200;13356
13357;05/03/2020;Vente;234000;13357
13358;05/03/2020;Vente;320000;13358
13359;05/03/2020;Vente;530000;13359
13360;05/03/2020;Vente;400000;13360
13361;05/03/2020;Vente;181000;13361
13362;05/03/2020;Vente;141000;13362
13363;05/03/2020;Vente;185000;13363
13364;05/03/2020;Vente;407000;13364
13365;05/03/2020;Vente;268000;13365
13366;05/03/2020;Vente;242000;13366
13367;05/03/2020;Vente;355000;13367
13368;05/03/2020;Vente;271660;13368
13369;05/03/2020;Vente;226000;13369
13370;05/03/2020;Vente;173770;13370
13371;05/03/2020;Vente;183000;13371
13372;05/03/2020;Vente;27000;13372
13373;05/03/2020;Vente;287320;13373
13374;05/03/2020;Vente;170000;13374
13375;05/03/2020;Vente;186000;13375
13376;05/03/2020;Vente;410000;13376
13377;05/03/2020;Vente;230000;13377
13378;05/03/2020;Vente;90000;13378
13379;05/03/2020;Vente;126500;13379
13380;05/03/2020;Vente;125000;13380
13381;06/03/2020;Vente;107000;13381
13382;06/03/2020;Vente;70200;13382
13383;06/03/2020;Vente;43000;13383
13384;06/03/2020;Vente;75000;13384
13385;06/03/2020;Vente;311930;13385
13386;06/03/2020;Vente;305000;13386
13387;06/03/2020;Vente;75500;13387
13388;06/03/2020;Vente;262000;13388
13389;06/03/2020;Vente;400000;13389
13390;06/03/2020;Vente;324090;13390
13391;06/03/2020;Vente;120000;13391
13392;06/03/2020;Vente;166850;13392
13393;06/03/2020;Vente;616000;13393
13394;06/03/2020;Vente;685500;13394
13395;06/03/2020;Vente;187000;13395
13396;06/03/2020;Vente;332000;13396
13397;06/03/2020;Vente;131000;13397
13398;06/03/2020;Vente;158000;13398
13399;06/03/2020;Vente;195035;13399
13400;06/03/2020;Vente;283500;13400
13401;06/03/2020;Vente;230000;13401
13402;06/03/2020;Vente;262490;13402
13403;06/03/2020;Vente;186361,84;13403
13404;06/03/2020;Vente;120000;13404
13405;06/03/2020;Vente;44750;13405
13406;06/03/2020;Vente;65000;13406
13407;06/03/2020;Vente;61870;13407
13408;06/03/2020;Vente;88200;13408
13409;06/03/2020;Vente;97000;13409
13410;06/03/2020;Vente;88350;13410
13411;06/03/2020;Vente;162000;13411
13412;06/03/2020;Vente;130300;13412
13413;06/03/2020;Vente;330000;13413
13414;06/03/2020;Vente;95000;13414
13415;06/03/2020;Vente;77000;13415
13416;06/03/2020;Vente;62000;13416
13417;06/03/2020;Vente;108000;13417
13418;06/03/2020;Vente;145500;13418
13419;06/03/2020;Vente;42000;13419
13420;06/03/2020;Vente;170600;13420
13421;06/03/2020;Vente;60000;13421
13422;06/03/2020;Vente;90000;13422
13423;06/03/2020;Vente;99000;13423
13424;06/03/2020;Vente;45000;13424
13425;06/03/2020;Vente;135000;13425
13426;06/03/2020;Vente;140600;13426
13427;06/03/2020;Vente;250000;13427
13428;06/03/2020;Vente;139100;13428
13429;06/03/2020;Vente;180000;13429
13430;06/03/2020;Vente;158500;13430
13431;06/03/2020;Vente;289100;13431
13432;06/03/2020;Vente;411050;13432
13433;06/03/2020;Vente;190000;13433
13434;06/03/2020;Vente;142000;13434
13435;06/03/2020;Vente;96000;13435
13436;06/03/2020;Vente;274700;13436
13437;06/03/2020;Vente;63000;13437
13438;06/03/2020;Vente;79000;13438
13439;06/03/2020;Vente;244000;13439
13440;06/03/2020;Vente;89000;13440
13441;06/03/2020;Vente;1400000;13441
13442;06/03/2020;Vente;26000;13442
13443;06/03/2020;Vente;165000;13443
13444;06/03/2020;Vente;67310;13444
13445;06/03/2020;Vente;110000;13445
13446;06/03/2020;Vente;198500;13446
13447;06/03/2020;Vente;133000;13447
13448;06/03/2020;Vente;359000;13448
13449;06/03/2020;Vente;125000;13449
13450;06/03/2020;Vente;204750;13450
13451;06/03/2020;Vente;80000;13451
13452;06/03/2020;Vente;320000;13452
13453;06/03/2020;Vente;110000;13453
13454;06/03/2020;Vente;600000;13454
13455;06/03/2020;Vente;228800;13455
13456;06/03/2020;Vente;116100;13456
13457;06/03/2020;Vente;31000;13457
13458;06/03/2020;Vente;40500;13458
13459;06/03/2020;Vente;93150;13459
13460;06/03/2020;Vente;174150;13460
13461;06/03/2020;Vente;168000;13461
13462;06/03/2020;Vente;167050;13462
13463;06/03/2020;Vente;44444;13463
13464;06/03/2020;Vente;241700;13464
13465;06/03/2020;Vente;357800;13465
13466;06/03/2020;Vente;174900;13466
13467;06/03/2020;Vente;129320;13467
13468;06/03/2020;Vente;192065;13468
13469;06/03/2020;Vente;164700;13469
13470;06/03/2020;Vente;108800;13470
13471;06/03/2020;Vente;161250;13471
13472;06/03/2020;Vente;115180;13472
13473;06/03/2020;Vente;143850;13473
13474;06/03/2020;Vente;179800;13474
13475;06/03/2020;Vente;87500;13475
13476;06/03/2020;Vente;34000;13476
13477;06/03/2020;Vente;96000;13477
13478;06/03/2020;Vente;180000;13478
13479;06/03/2020;Vente;152000;13479
13480;06/03/2020;Vente;125000;13480
13481;06/03/2020;Vente;87990;13481
13482;06/03/2020;Vente;174000;13482
13483;06/03/2020;Vente;300000;13483
13484;06/03/2020;Vente;110990;13484
13485;06/03/2020;Vente;77000;13485
13486;06/03/2020;Vente;85000;13486
13487;06/03/2020;Vente;168500;13487
13488;06/03/2020;Vente;55000;13488
13489;06/03/2020;Vente;25500;13489
13490;06/03/2020;Vente;82500;13490
13491;06/03/2020;Vente;379000;13491
13492;06/03/2020;Vente;94500;13492
13493;06/03/2020;Vente;158642;13493
13494;06/03/2020;Vente;253500;13494
13495;06/03/2020;Vente;197070;13495
13496;06/03/2020;Vente;233000;13496
13497;06/03/2020;Vente;80000;13497
13498;06/03/2020;Vente;55687,76;13498
13499;06/03/2020;Vente;93500;13499
13500;06/03/2020;Vente;118000;13500
13501;06/03/2020;Vente;44000;13501
13502;06/03/2020;Vente;299500;13502
13503;06/03/2020;Vente;64000;13503
13504;06/03/2020;Vente;166000;13504
13505;06/03/2020;Vente;141915;13505
13506;06/03/2020;Vente;65268;13506
13507;06/03/2020;Vente;136000;13507
13508;06/03/2020;Vente;109150;13508
13509;06/03/2020;Vente;80500;13509
13510;06/03/2020;Vente;90700;13510
13511;06/03/2020;Vente;95000;13511
13512;06/03/2020;Vente;186004;13512
13513;06/03/2020;Vente;137800;13513
13514;06/03/2020;Vente;80000;13514
13515;06/03/2020;Vente;114500;13515
13516;06/03/2020;Vente;40000;13516
13517;06/03/2020;Vente;136000;13517
13518;06/03/2020;Vente;90000;13518
13519;06/03/2020;Vente;49000;13519
13520;06/03/2020;Vente;144000;13520
13521;06/03/2020;Vente;186000;13521
13522;06/03/2020;Vente;125000;13522
13523;06/03/2020;Vente;72000;13523
13524;06/03/2020;Vente;186000;13524
13525;06/03/2020;Vente;59000;13525
13526;06/03/2020;Vente;53000;13526
13527;06/03/2020;Vente;64000;13527
13528;06/03/2020;Vente;180000;13528
13529;06/03/2020;Vente;123800;13529
13530;06/03/2020;Vente;41500;13530
13531;06/03/2020;Vente;54000;13531
13532;06/03/2020;Vente;72000;13532
13533;06/03/2020;Vente;228000;13533
13534;06/03/2020;Vente;460000;13534
13535;06/03/2020;Vente;178000;13535
13536;06/03/2020;Vente;170000;13536
13537;06/03/2020;Vente;188000;13537
13538;06/03/2020;Vente;140140;13538
13539;06/03/2020;Vente;27000;13539
13540;06/03/2020;Vente;51990;13540
13541;06/03/2020;Vente;264400;13541
13542;06/03/2020;Vente;219845;13542
13543;06/03/2020;Vente;80000;13543
13544;06/03/2020;Vente;215000;13544
13545;06/03/2020;Vente;154020;13545
13546;06/03/2020;Vente;116000;13546
13547;06/03/2020;Vente;64000;13547
13548;06/03/2020;Vente;93500;13548
13549;06/03/2020;Vente;311000;13549
13550;06/03/2020;Vente;459000;13550
13551;06/03/2020;Vente;381350;13551
13552;06/03/2020;Vente;362000;13552
13553;06/03/2020;Vente;84000;13553
13554;06/03/2020;Vente;336000;13554
13555;06/03/2020;Vente;6000000;13555
13556;06/03/2020;Vente;1010000;13556
13557;06/03/2020;Vente;325000;13557
13558;06/03/2020;Vente;215000;13558
13559;06/03/2020;Vente;657000;13559
13560;06/03/2020;Vente;474405,7;13560
13561;06/03/2020;Vente;247000;13561
13562;06/03/2020;Vente;543225;13562
13563;06/03/2020;Vente;388000;13563
13564;06/03/2020;Vente;128000;13564
13565;06/03/2020;Vente;422000;13565
13566;06/03/2020;Vente;1335000;13566
13567;06/03/2020;Vente;708480;13567
13568;06/03/2020;Vente;284555;13568
13569;06/03/2020;Vente;341570;13569
13570;06/03/2020;Vente;359000;13570
13571;06/03/2020;Vente;549000;13571
13572;06/03/2020;Vente;436044;13572
13573;06/03/2020;Vente;275650;13573
13574;06/03/2020;Vente;710000;13574
13575;06/03/2020;Vente;258000;13575
13576;06/03/2020;Vente;672000;13576
13577;06/03/2020;Vente;327345;13577
13578;06/03/2020;Vente;750000;13578
13579;06/03/2020;Vente;838006,5;13579
13580;06/03/2020;Vente;622980;13580
13581;06/03/2020;Vente;293269;13581
13582;06/03/2020;Vente;321000;13582
13583;06/03/2020;Vente;492600;13583
13584;06/03/2020;Vente;671160;13584
13585;06/03/2020;Vente;759200;13585
13586;06/03/2020;Vente;1136200;13586
13587;06/03/2020;Vente;158000;13587
13588;06/03/2020;Vente;1035000;13588
13589;06/03/2020;Vente;393000;13589
13590;06/03/2020;Vente;137500;13590
13591;06/03/2020;Vente;559400;13591
13592;06/03/2020;Vente;3025000;13592
13593;06/03/2020;Vente;1438700;13593
13594;06/03/2020;Vente;388000;13594
13595;06/03/2020;Vente;574000;13595
13596;06/03/2020;Vente;415000;13596
13597;06/03/2020;Vente;161000;13597
13598;06/03/2020;Vente;358000;13598
13599;06/03/2020;Vente;808600;13599
13600;06/03/2020;Vente;251100;13600
13601;06/03/2020;Vente;945000;13601
13602;06/03/2020;Vente;546150;13602
13603;06/03/2020;Vente;245000;13603
13604;06/03/2020;Vente;310400;13604
13605;06/03/2020;Vente;70000;13605
13606;06/03/2020;Vente;229350;13606
13607;06/03/2020;Vente;106400;13607
13608;06/03/2020;Vente;250000;13608
13609;06/03/2020;Vente;298000;13609
13610;06/03/2020;Vente;208000;13610
13611;06/03/2020;Vente;225000;13611
13612;06/03/2020;Vente;249000;13612
13613;06/03/2020;Vente;98500;13613
13614;06/03/2020;Vente;148300;13614
13615;06/03/2020;Vente;299000;13615
13616;06/03/2020;Vente;126521;13616
13617;06/03/2020;Vente;84000;13617
13618;06/03/2020;Vente;177000;13618
13619;06/03/2020;Vente;165000;13619
13620;06/03/2020;Vente;176000;13620
13621;06/03/2020;Vente;100000;13621
13622;06/03/2020;Vente;233000;13622
13623;06/03/2020;Vente;306700;13623
13624;06/03/2020;Vente;122000;13624
13625;06/03/2020;Vente;97990;13625
13626;06/03/2020;Vente;371000;13626
13627;06/03/2020;Vente;159000;13627
13628;06/03/2020;Vente;460875;13628
13629;06/03/2020;Vente;261640;13629
13630;06/03/2020;Vente;190000;13630
13631;06/03/2020;Vente;940000;13631
13632;06/03/2020;Vente;177000;13632
13633;06/03/2020;Vente;238150;13633
13634;06/03/2020;Vente;95000;13634
13635;06/03/2020;Vente;164000;13635
13636;06/03/2020;Vente;236600;13636
13637;06/03/2020;Vente;320500;13637
13638;06/03/2020;Vente;208000;13638
13639;06/03/2020;Vente;591680;13639
13640;06/03/2020;Vente;196000;13640
13641;06/03/2020;Vente;350500;13641
13642;06/03/2020;Vente;285000;13642
13643;06/03/2020;Vente;116500;13643
13644;06/03/2020;Vente;271000;13644
13645;06/03/2020;Vente;161500;13645
13646;06/03/2020;Vente;70000;13646
13647;06/03/2020;Vente;52000;13647
13648;06/03/2020;Vente;199100;13648
13649;06/03/2020;Vente;156400;13649
13650;06/03/2020;Vente;180500;13650
13651;06/03/2020;Vente;294650;13651
13652;06/03/2020;Vente;128000;13652
13653;06/03/2020;Vente;39000;13653
13654;06/03/2020;Vente;633000;13654
13655;06/03/2020;Vente;440000;13655
13656;06/03/2020;Vente;770000;13656
13657;06/03/2020;Vente;194900;13657
13658;06/03/2020;Vente;23000;13658
13659;06/03/2020;Vente;185200;13659
13660;06/03/2020;Vente;146200;13660
13661;06/03/2020;Vente;74000;13661
13662;06/03/2020;Vente;163000;13662
13663;06/03/2020;Vente;180000;13663
13664;06/03/2020;Vente;83000;13664
13665;06/03/2020;Vente;178000;13665
13666;06/03/2020;Vente;61000;13666
13667;06/03/2020;Vente;109000;13667
13668;06/03/2020;Vente;61000;13668
13669;06/03/2020;Vente;57000;13669
13670;06/03/2020;Vente;119000;13670
13671;06/03/2020;Vente;292000;13671
13672;06/03/2020;Vente;195000;13672
13673;06/03/2020;Vente;265000;13673
13674;06/03/2020;Vente;162000;13674
13675;06/03/2020;Vente;109000;13675
13676;06/03/2020;Vente;186000;13676
13677;06/03/2020;Vente;81500;13677
13678;06/03/2020;Vente;190000;13678
13679;06/03/2020;Vente;91430;13679
13680;06/03/2020;Vente;157000;13680
13681;06/03/2020;Vente;177000;13681
13682;06/03/2020;Vente;89000;13682
13683;06/03/2020;Vente;102500;13683
13684;06/03/2020;Vente;175000;13684
13685;06/03/2020;Vente;133500;13685
13686;06/03/2020;Vente;80000;13686
13687;06/03/2020;Vente;104850;13687
13688;06/03/2020;Vente;128000;13688
13689;06/03/2020;Vente;370000;13689
13690;06/03/2020;Vente;351000;13690
13691;06/03/2020;Vente;307000;13691
13692;06/03/2020;Vente;126000;13692
13693;06/03/2020;Vente;148500;13693
13694;06/03/2020;Vente;233000;13694
13695;06/03/2020;Vente;353200;13695
13696;06/03/2020;Vente;142000;13696
13697;06/03/2020;Vente;283000;13697
13698;06/03/2020;Vente;211742;13698
13699;06/03/2020;Vente;200270;13699
13700;06/03/2020;Vente;232000;13700
13701;06/03/2020;Vente;178000;13701
13702;06/03/2020;Vente;100800;13702
13703;06/03/2020;Vente;1250000;13703
13704;06/03/2020;Vente;603000;13704
13705;06/03/2020;Vente;498000;13705
13706;06/03/2020;Vente;293000;13706
13707;06/03/2020;Vente;800000;13707
13708;06/03/2020;Vente;340000;13708
13709;06/03/2020;Vente;490000;13709
13710;06/03/2020;Vente;292000;13710
13711;06/03/2020;Vente;310000;13711
13712;06/03/2020;Vente;246100;13712
13713;06/03/2020;Vente;270000;13713
13714;06/03/2020;Vente;219750;13714
13715;06/03/2020;Vente;438000;13715
13716;06/03/2020;Vente;71000;13716
13717;06/03/2020;Vente;166000;13717
13718;06/03/2020;Vente;224000;13718
13719;06/03/2020;Vente;128000;13719
13720;06/03/2020;Vente;237500;13720
13721;06/03/2020;Vente;347700;13721
13722;06/03/2020;Vente;750000;13722
13723;06/03/2020;Vente;245220;13723
13724;06/03/2020;Vente;117000;13724
13725;06/03/2020;Vente;265000;13725
13726;06/03/2020;Vente;85083;13726
13727;06/03/2020;Vente;323587;13727
13728;06/03/2020;Vente;354000;13728
13729;06/03/2020;Vente;212000;13729
13730;06/03/2020;Vente;220000;13730
13731;06/03/2020;Vente;145500;13731
13732;06/03/2020;Vente;222270;13732
13733;06/03/2020;Vente;163000;13733
13734;06/03/2020;Vente;310000;13734
13735;06/03/2020;Vente;462000;13735
13736;06/03/2020;Vente;467000;13736
13737;06/03/2020;Vente;353700;13737
13738;06/03/2020;Vente;245000;13738
13739;06/03/2020;Vente;240000;13739
13740;06/03/2020;Vente;297350;13740
13741;06/03/2020;Vente;316000;13741
13742;06/03/2020;Vente;484650;13742
13743;06/03/2020;Vente;136000;13743
13744;06/03/2020;Vente;123000;13744
13745;06/03/2020;Vente;269000;13745
13746;06/03/2020;Vente;170000;13746
13747;06/03/2020;Vente;189000;13747
13748;06/03/2020;Vente;218000;13748
13749;06/03/2020;Vente;330000;13749
13750;06/03/2020;Vente;233000;13750
13751;06/03/2020;Vente;244350;13751
13752;06/03/2020;Vente;125000;13752
13753;06/03/2020;Vente;201000;13753
13754;06/03/2020;Vente;152000;13754
13755;06/03/2020;Vente;500000;13755
13756;06/03/2020;Vente;70000;13756
13757;06/03/2020;Vente;183500;13757
13758;06/03/2020;Vente;141500;13758
13759;06/03/2020;Vente;183000;13759
13760;06/03/2020;Vente;198000;13760
13761;06/03/2020;Vente;333000;13761
13762;06/03/2020;Vente;170000;13762
13763;06/03/2020;Vente;179500;13763
13764;06/03/2020;Vente;275000;13764
13765;06/03/2020;Vente;148590;13765
13766;06/03/2020;Vente;163500;13766
13767;06/03/2020;Vente;144000;13767
13768;06/03/2020;Vente;146226;13768
13769;06/03/2020;Vente;60000;13769
13770;06/03/2020;Vente;128000;13770
13771;06/03/2020;Vente;126000;13771
13772;06/03/2020;Vente;89000;13772
13773;06/03/2020;Vente;241600;13773
13774;06/03/2020;Vente;210500;13774
13775;06/03/2020;Vente;236000;13775
13776;06/03/2020;Vente;107000;13776
13777;06/03/2020;Vente;116595;13777
13778;06/03/2020;Vente;79000;13778
13779;06/03/2020;Vente;93000;13779
13780;06/03/2020;Vente;227000;13780
13781;06/03/2020;Vente;142000;13781
13782;07/03/2020;Vente;45000;13782
13783;07/03/2020;Vente;150980;13783
13784;07/03/2020;Vente;104000;13784
13785;07/03/2020;Vente;81050;13785
13786;07/03/2020;Vente;39000;13786
13787;07/03/2020;Vente;166900;13787
13788;07/03/2020;Vente;88000;13788
13789;07/03/2020;Vente;32000;13789
13790;07/03/2020;Vente;49000;13790
13791;07/03/2020;Vente;24000;13791
13792;07/03/2020;Vente;51500;13792
13793;07/03/2020;Vente;143500;13793
13794;07/03/2020;Vente;106700;13794
13795;07/03/2020;Vente;143500;13795
13796;07/03/2020;Vente;80190;13796
13797;07/03/2020;Vente;87000;13797
13798;07/03/2020;Vente;50500;13798
13799;07/03/2020;Vente;311480;13799
13800;07/03/2020;Vente;110650;13800
13801;07/03/2020;Vente;63000;13801
13802;07/03/2020;Vente;88000;13802
13803;07/03/2020;Vente;130000;13803
13804;07/03/2020;Vente;106300;13804
13805;07/03/2020;Vente;392800;13805
13806;07/03/2020;Vente;129000;13806
13807;07/03/2020;Vente;133000;13807
13808;07/03/2020;Vente;95000;13808
13809;07/03/2020;Vente;170000;13809
13810;07/03/2020;Vente;147000;13810
13811;07/03/2020;Vente;250000;13811
13812;07/03/2020;Vente;112000;13812
13813;09/03/2020;Vente;282000;13813
13814;09/03/2020;Vente;101000;13814
13815;09/03/2020;Vente;93090;13815
13816;09/03/2020;Vente;189840;13816
13817;09/03/2020;Vente;320000;13817
13818;09/03/2020;Vente;490000;13818
13819;09/03/2020;Vente;167000;13819
13820;09/03/2020;Vente;107000;13820
13821;09/03/2020;Vente;75000;13821
13822;09/03/2020;Vente;333000;13822
13823;09/03/2020;Vente;692000;13823
13824;09/03/2020;Vente;65000;13824
13825;09/03/2020;Vente;130000;13825
13826;09/03/2020;Vente;430000;13826
13827;09/03/2020;Vente;253000;13827
13828;09/03/2020;Vente;60000;13828
13829;09/03/2020;Vente;25000;13829
13830;09/03/2020;Vente;130250;13830
13831;09/03/2020;Vente;118950;13831
13832;09/03/2020;Vente;99000;13832
13833;09/03/2020;Vente;93000;13833
13834;09/03/2020;Vente;60000;13834
13835;09/03/2020;Vente;104146,67;13835
13836;09/03/2020;Vente;164000;13836
13837;09/03/2020;Vente;99000;13837
13838;09/03/2020;Vente;174000;13838
13839;09/03/2020;Vente;405100;13839
13840;09/03/2020;Vente;72000;13840
13841;09/03/2020;Vente;68500;13841
13842;09/03/2020;Vente;115000;13842
13843;09/03/2020;Vente;82422;13843
13844;09/03/2020;Vente;110000;13844
13845;09/03/2020;Vente;47500;13845
13846;09/03/2020;Vente;585000;13846
13847;09/03/2020;Vente;384000;13847
13848;09/03/2020;Vente;397950;13848
13849;09/03/2020;Vente;225300;13849
13850;09/03/2020;Vente;142000;13850
13851;09/03/2020;Vente;136750;13851
13852;09/03/2020;Vente;68000;13852
13853;09/03/2020;Vente;60000;13853
13854;09/03/2020;Vente;155000;13854
13855;09/03/2020;Vente;75000;13855
13856;09/03/2020;Vente;132000;13856
13857;09/03/2020;Vente;33500;13857
13858;09/03/2020;Vente;65000;13858
13859;09/03/2020;Vente;77000;13859
13860;09/03/2020;Vente;175000;13860
13861;09/03/2020;Vente;192440;13861
13862;09/03/2020;Vente;455000;13862
13863;09/03/2020;Vente;155500;13863
13864;09/03/2020;Vente;116080;13864
13865;09/03/2020;Vente;83500;13865
13866;09/03/2020;Vente;90000;13866
13867;09/03/2020;Vente;259400;13867
13868;09/03/2020;Vente;77000;13868
13869;09/03/2020;Vente;246500;13869
13870;09/03/2020;Vente;500240;13870
13871;09/03/2020;Vente;217900;13871
13872;09/03/2020;Vente;71000;13872
13873;09/03/2020;Vente;245700;13873
13874;09/03/2020;Vente;120692;13874
13875;09/03/2020;Vente;122000;13875
13876;09/03/2020;Vente;413350;13876
13877;09/03/2020;Vente;55170;13877
13878;09/03/2020;Vente;61960;13878
13879;09/03/2020;Vente;166000;13879
13880;09/03/2020;Vente;150000;13880
13881;09/03/2020;Vente;175000;13881
13882;09/03/2020;Vente;80450;13882
13883;09/03/2020;Vente;80000;13883
13884;09/03/2020;Vente;190000;13884
13885;09/03/2020;Vente;101700;13885
13886;09/03/2020;Vente;111550;13886
13887;09/03/2020;Vente;263500;13887
13888;09/03/2020;Vente;133000;13888
13889;09/03/2020;Vente;309000;13889
13890;09/03/2020;Vente;40000;13890
13891;09/03/2020;Vente;85000;13891
13892;09/03/2020;Vente;60200;13892
13893;09/03/2020;Vente;219000;13893
13894;09/03/2020;Vente;80000;13894
13895;09/03/2020;Vente;55500;13895
13896;09/03/2020;Vente;50000;13896
13897;09/03/2020;Vente;88000;13897
13898;09/03/2020;Vente;240000;13898
13899;09/03/2020;Vente;278873;13899
13900;09/03/2020;Vente;98762,59;13900
13901;09/03/2020;Vente;38500;13901
13902;09/03/2020;Vente;21500;13902
13903;09/03/2020;Vente;183700;13903
13904;09/03/2020;Vente;140000;13904
13905;09/03/2020;Vente;77300;13905
13906;09/03/2020;Vente;44000;13906
13907;09/03/2020;Vente;48000;13907
13908;09/03/2020;Vente;104500;13908
13909;09/03/2020;Vente;234000;13909
13910;09/03/2020;Vente;122000;13910
13911;09/03/2020;Vente;78000;13911
13912;09/03/2020;Vente;242000;13912
13913;09/03/2020;Vente;76000;13913
13914;09/03/2020;Vente;336217;13914
13915;09/03/2020;Vente;111000;13915
13916;09/03/2020;Vente;240000;13916
13917;09/03/2020;Vente;63220;13917
13918;09/03/2020;Vente;112500;13918
13919;09/03/2020;Vente;80000;13919
13920;09/03/2020;Vente;169000;13920
13921;09/03/2020;Vente;213000;13921
13922;09/03/2020;Vente;118500;13922
13923;09/03/2020;Vente;120176;13923
13924;09/03/2020;Vente;201000;13924
13925;09/03/2020;Vente;124000;13925
13926;09/03/2020;Vente;188785;13926
13927;09/03/2020;Vente;56500;13927
13928;09/03/2020;Vente;64000;13928
13929;09/03/2020;Vente;196031;13929
13930;09/03/2020;Vente;325000;13930
13931;09/03/2020;Vente;355000;13931
13932;09/03/2020;Vente;230000;13932
13933;09/03/2020;Vente;310000;13933
13934;09/03/2020;Vente;178000;13934
13935;09/03/2020;Vente;621300;13935
13936;09/03/2020;Vente;550000;13936
13937;09/03/2020;Vente;290800;13937
13938;09/03/2020;Vente;498000;13938
13939;09/03/2020;Vente;64000;13939
13940;09/03/2020;Vente;555000;13940
13941;09/03/2020;Vente;596000;13941
13942;09/03/2020;Vente;521700;13942
13943;09/03/2020;Vente;1480000;13943
13944;09/03/2020;Vente;1230000;13944
13945;09/03/2020;Vente;570000;13945
13946;09/03/2020;Vente;470250;13946
13947;09/03/2020;Vente;650000;13947
13948;09/03/2020;Vente;2899988;13948
13949;09/03/2020;Vente;1700000;13949
13950;09/03/2020;Vente;675000;13950
13951;09/03/2020;Vente;258320;13951
13952;09/03/2020;Vente;629000;13952
13953;09/03/2020;Vente;244400;13953
13954;09/03/2020;Vente;785300;13954
13955;09/03/2020;Vente;1350000;13955
13956;09/03/2020;Vente;755000;13956
13957;09/03/2020;Vente;406350;13957
13958;09/03/2020;Vente;215000;13958
13959;09/03/2020;Vente;168000;13959
13960;09/03/2020;Vente;286000;13960
13961;09/03/2020;Vente;238730;13961
13962;09/03/2020;Vente;167000;13962
13963;09/03/2020;Vente;662700;13963
13964;09/03/2020;Vente;284200;13964
13965;09/03/2020;Vente;598000;13965
13966;09/03/2020;Vente;800350;13966
13967;09/03/2020;Vente;976250;13967
13968;09/03/2020;Vente;296600;13968
13969;09/03/2020;Vente;202250;13969
13970;09/03/2020;Vente;503000;13970
13971;09/03/2020;Vente;264200;13971
13972;09/03/2020;Vente;469000;13972
13973;09/03/2020;Vente;109695;13973
13974;09/03/2020;Vente;259500;13974
13975;09/03/2020;Vente;492000;13975
13976;09/03/2020;Vente;415000;13976
13977;09/03/2020;Vente;520000;13977
13978;09/03/2020;Vente;194000;13978
13979;09/03/2020;Vente;94700;13979
13980;09/03/2020;Vente;212500;13980
13981;09/03/2020;Vente;30000;13981
13982;09/03/2020;Vente;168000;13982
13983;09/03/2020;Vente;109000;13983
13984;09/03/2020;Vente;229090;13984
13985;09/03/2020;Vente;394000;13985
13986;09/03/2020;Vente;74600;13986
13987;09/03/2020;Vente;190000;13987
13988;09/03/2020;Vente;289000;13988
13989;09/03/2020;Vente;329150;13989
13990;09/03/2020;Vente;132200;13990
13991;09/03/2020;Vente;129000;13991
13992;09/03/2020;Vente;173500;13992
13993;09/03/2020;Vente;170950;13993
13994;09/03/2020;Vente;322800;13994
13995;09/03/2020;Vente;845400;13995
13996;09/03/2020;Vente;178500;13996
13997;09/03/2020;Vente;264144;13997
13998;09/03/2020;Vente;122500;13998
13999;09/03/2020;Vente;128000;13999
14000;09/03/2020;Vente;154000;14000
14001;09/03/2020;Vente;350800;14001
14002;09/03/2020;Vente;285000;14002
14003;09/03/2020;Vente;179000;14003
14004;09/03/2020;Vente;126000;14004
14005;09/03/2020;Vente;38000;14005
14006;09/03/2020;Vente;185000;14006
14007;09/03/2020;Vente;92000;14007
14008;09/03/2020;Vente;169000;14008
14009;09/03/2020;Vente;129500;14009
14010;09/03/2020;Vente;156000;14010
14011;09/03/2020;Vente;286985;14011
14012;09/03/2020;Vente;92000;14012
14013;09/03/2020;Vente;515000;14013
14014;09/03/2020;Vente;63500;14014
14015;09/03/2020;Vente;143790;14015
14016;09/03/2020;Vente;158000;14016
14017;09/03/2020;Vente;171920;14017
14018;09/03/2020;Vente;198340;14018
14019;09/03/2020;Vente;89000;14019
14020;09/03/2020;Vente;280000;14020
14021;09/03/2020;Vente;57500;14021
14022;09/03/2020;Vente;61500;14022
14023;09/03/2020;Vente;112000;14023
14024;09/03/2020;Vente;211500;14024
14025;09/03/2020;Vente;91000;14025
14026;09/03/2020;Vente;222000;14026
14027;09/03/2020;Vente;135000;14027
14028;09/03/2020;Vente;245100;14028
14029;09/03/2020;Vente;485000;14029
14030;09/03/2020;Vente;237000;14030
14031;09/03/2020;Vente;215000;14031
14032;09/03/2020;Vente;226737;14032
14033;09/03/2020;Vente;187000;14033
14034;09/03/2020;Vente;165000;14034
14035;09/03/2020;Vente;485900;14035
14036;09/03/2020;Vente;205000;14036
14037;09/03/2020;Vente;530000;14037
14038;09/03/2020;Vente;350500;14038
14039;09/03/2020;Vente;1067260;14039
14040;09/03/2020;Vente;693000;14040
14041;09/03/2020;Vente;243240;14041
